date,ad_group,campaign,type,avg_pos,quality_score,cost,impressions,clicks,signups,purchases
29/08/2016,Make:Nissan|Model:Qashqai|Type:Buy,xNew-Make:Nissan|Model:Qashqai|Match:Exact,BUY,3,10,0.63,1,1,1,0
29/08/2016,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FINANCE,3.7,8,0.74,15,1,0,0
29/08/2016,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:Exact,NEW,1.67721,7.5,2.41,79,2,1,0
29/08/2016,Make:Nissan|Model:Qashqai|Type:Review,xNew-Make:Nissan|Model:Qashqai|Match:Exact,REVIEW,2.3,6,1.2,81,1,0,0
29/08/2016,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,DEALS,2.23333,9.125,13.62,75,8,1,0
29/08/2016,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:Exact,HEAD-TERMS,2,7,21.1,1148,25,3,0
29/08/2016,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:Exact,OFFERS,2.2909,10,2.81,22,2,1,0
29/08/2016,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:Exact,2016,2.14793,6,37.08,822,32,1,0
29/08/2016,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FOR-SALE,4.3,8,0.57,29,1,0,0
29/08/2016,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CORE,3.6,7,28.72,2749,36,3,0
29/08/2016,Make:Nissan|Model:Qashqai|Type:Price,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PRICE,3.6,7,2.02,19,2,0,0
29/09/2016,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:BMM,OFFERS,1.7,9,8.05,27,3,1,0
29/09/2016,Make:Nissan|Model:Qashqai|Type:Model_Type,xNew-Make:Nissan|Model:Qashqai|Match:BMM,CORE,2.6,5,0.96,58,1,0,0
29/09/2016,Make:Nissan|Model:Qashqai|Type:Specification,xNew-Make:Nissan|Model:Qashqai|Match:BMM,SPECIFICATION,2.16734,6,6.21,147,4,0,0
29/09/2016,Make:Nissan|Model:Qashqai|Type:Cheap,xNew-Make:Nissan|Model:Qashqai|Match:BMM,CHEAP,2.87826,9,1.21,23,2,1,0
29/09/2016,Make:Nissan|Model:Qashqai|Type:Dealers,xNew-Make:Nissan|Model:Qashqai|Match:BMM,DEALER,2.3,8,2.57,45,2,0,0
29/09/2016,Make:Nissan|Model:Qashqai|Type:Configuration,xNew-Make:Nissan|Model:Qashqai|Match:BMM,CONFIGURATION,2.7,6,1.12,3,1,0,0
29/09/2016,Make:Nissan|Model:Qashqai|Type:Buy,xNew-Make:Nissan|Model:Qashqai|Match:BMM,BUY,1.5,10,3.61,49,2,0,0
29/09/2016,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:BMM,DEALS,1.7,9,16.17,73,8,1,0
29/09/2016,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:BMM,HEAD-TERMS,2.4,7,40.9,14630,50,6,0
29/09/2016,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:BMM,NEW,1.8,8,26.68,586,13,2,0
29/09/2016,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PCP,2.2,8,2.34,12,1,1,0
29/09/2016,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FOR-SALE,3.78473,7.5,2.42,131,4,0,0
29/09/2016,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FINANCE,1.7,8,7.93,67,4,0,0
29/09/2016,Make:Nissan|Model:Qashqai|Type:Cheap,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CHEAP,5.3,8,0.53,3,1,0,0
29/09/2016,Make:Nissan|Model:Qashqai|Type:Review,xNew-Make:Nissan|Model:Qashqai|Match:Exact,REVIEW,1.91739,6,3.56,46,3,0,0
29/09/2016,Make:Nissan|Model:Qashqai|Type:Car,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CAR,1.9,8,0.84,74,1,0,0
29/09/2016,Make:Nissan|Model:Qashqai|Country:UK,xNew-Make:Nissan|Model:Qashqai|Match:Exact,UK,1.2,6,2.94,36,3,0,0
29/09/2016,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:Exact,NEW,2.2,7.25,2.31,31,4,0,0
29/09/2016,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CORE,2.7,7,101.31,4049,99,11,0
29/09/2016,Make:Nissan|Model:Qashqai|Type:Price,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PRICE,2.4,8,2.69,5,2,1,0
29/09/2016,Make:Nissan|Model:Qashqai|Type:Best_Price,xNew-Make:Nissan|Model:Qashqai|Match:Exact,BEST-PRICE,1,9,1.3,1,1,0,0
29/09/2016,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:Exact,2016,2.17429,6,27.27,743,29,6,0
29/09/2016,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FOR-SALE,5.10958,8,1.64,73,3,0,0
29/09/2016,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,DEALS,2.27272,9,2.77,44,3,1,0
29/09/2016,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:Exact,OFFERS,3.1,10,1.31,16,1,1,0
29/09/2016,Make:Nissan|Model:Qashqai|Type:Buy,xNew-Make:Nissan|Model:Qashqai|Match:Exact,BUY,2,10,1.39,2,1,0,0
29/09/2016,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FINANCE,2.3,8,7.7,21,4,0,0
29/09/2016,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:Exact,HEAD-TERMS,2,7,26.44,1150,26,4,0
29/10/2016,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:BMM,HEAD-TERMS,2.9,7,16.81,10985,42,3,0
29/10/2016,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:BMM,NEW,2,7.6,11.85,1028,10,0,0
29/10/2016,Make:Nissan|Model:Qashqai|Type:Review,xNew-Make:Nissan|Model:Qashqai|Match:BMM,REVIEW,2.5,6,0.84,50,1,0,0
29/10/2016,Make:Nissan|Model:Qashqai|Type:New_For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:BMM,NEW-FOR-SALE,3.525,9.5,0.92,4,2,1,0
29/10/2016,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:BMM,2016,2.5,6,1.51,857,2,0,0
29/10/2016,Make:Nissan|Model:Qashqai|Type:Buy,xNew-Make:Nissan|Model:Qashqai|Match:BMM,BUY,2,10,4.13,52,4,1,0
29/10/2016,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:BMM,OFFERS,1.7,9,5.05,21,3,0,0
29/10/2016,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FINANCE,2.5,8,2.03,74,2,0,0
29/10/2016,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:BMM,DEALS,1.7,9,12.3,82,8,1,0
29/10/2016,Make:Nissan|Model:Qashqai|Type:Cheap,xNew-Make:Nissan|Model:Qashqai|Match:BMM,CHEAP,2.8,9,0.64,36,1,0,0
29/10/2016,Make:Nissan|Model:Qashqai|Type:Best_Price,xNew-Make:Nissan|Model:Qashqai|Match:BMM,BEST-PRICE,1.3,9,0.39,15,1,0,0
29/10/2016,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FOR-SALE,4.63008,7.75,2.95,236,8,1,0
29/10/2016,Make:Nissan|Model:Qashqai|Type:Buy,xNew-Make:Nissan|Model:Qashqai|Match:Exact,BUY,1.6,8,4.71,12,2,1,0
29/10/2016,Make:Nissan|Model:Qashqai|Type:Automatic,xNew-Make:Nissan|Model:Qashqai|Match:Exact,AUTOMATIC,2.7,7,0.99,15,1,0,0
29/10/2016,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FOR-SALE,4.48737,8,1.1,103,3,0,0
29/10/2016,Make:Nissan|Model:Qashqai|Country:UK,xNew-Make:Nissan|Model:Qashqai|Match:Exact,UK,1.1,6,0.63,53,2,0,0
29/10/2016,Make:Nissan|Model:Qashqai|Type:Review,xNew-Make:Nissan|Model:Qashqai|Match:Exact,REVIEW,2,6,7.05,169,6,1,0
29/10/2016,Make:Nissan|Model:Qashqai|Type:Price,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PRICE,3.1,7,0.63,20,1,0,0
29/10/2016,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:Exact,2016,2.19398,6,35.29,532,37,5,1
29/10/2016,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:Exact,NEW,2.69147,7.57142,7.59,129,7,1,0
29/10/2016,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:Exact,OFFERS,3.28571,10,3.53,21,2,0,0
29/10/2016,Make:Nissan|Model:Qashqai|Type:Sale,xNew-Make:Nissan|Model:Qashqai|Match:Exact,SALE,2.5,8,0.35,2,1,0,0
29/10/2016,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CORE,2.7,7,42.93,4051,77,12,0
29/10/2016,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PCP,2.6,8,2.05,20,1,1,0
29/10/2016,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,DEALS,2.44745,9,11.29,59,9,2,0
29/10/2016,Make:Nissan|Model:Qashqai|Type:New_Cheap,xNew-Make:Nissan|Model:Qashqai|Match:Exact,NEW-CHEAP,2.5,9,0.36,2,1,0,0
29/10/2016,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FINANCE,3.2,8,2.39,38,2,0,0
29/10/2016,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:Exact,HEAD-TERMS,2.5,7,8.78,758,22,3,0
29/11/2016,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:BMM,NEW,3.87237,7.33333,0.82,391,3,0,0
29/11/2016,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:BMM,CORE,4.6,8,0.2,439,1,0,0
29/11/2016,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:BMM,DEALS,4.46,9,1.47,45,5,1,0
29/11/2016,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:BMM,OFFERS,2.6,9,0.26,37,1,0,0
29/11/2016,Make:Nissan|Model:Qashqai|Type:Best_Price,xNew-Make:Nissan|Model:Qashqai|Match:BMM,BEST-PRICE,3.7,9,0.5,14,1,1,0
29/11/2016,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PCP,4.9,8,0.65,15,1,0,0
29/11/2016,Make:Nissan|Model:Qashqai|Type:Discount,xNew-Make:Nissan|Model:Qashqai|Match:BMM,DISCOUNT,2,7,1.38,1,1,0,0
29/11/2016,Make:Nissan|Model:Qashqai|Type:Sale,xNew-Make:Nissan|Model:Qashqai|Match:BMM,SALE,4.8,10,0.1,61,1,0,0
29/11/2016,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:BMM,2016,3.9,6,0.33,262,1,0,0
29/11/2016,Make:Nissan|Model:Qashqai|Type:Buy,xNew-Make:Nissan|Model:Qashqai|Match:BMM,BUY,3.3,10,0.09,11,1,0,0
29/11/2016,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:BMM,HEAD-TERMS,4.2,7,1.18,3144,6,0,0
29/11/2016,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:Exact,HEAD-TERMS,2.6,7,0.36,298,2,0,0
29/11/2016,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CORE,3.9,7,3.4,1439,12,0,0
29/11/2016,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:Exact,2016,3.3,6,0.39,15,1,0,0
29/11/2016,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FOR-SALE,5,8,0.15,14,1,0,0
29/11/2016,Make:Nissan|Model:Qashqai|Type:Review,xNew-Make:Nissan|Model:Qashqai|Match:Exact,REVIEW,2.3,6,1.78,42,4,0,0
29/11/2016,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PCP,5.2,8,0.54,9,1,1,0
29/12/2016,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FINANCE,2,8,7.02,103,4,3,0
29/12/2016,Make:Nissan|Model:Qashqai|Type:Best_Price,xNew-Make:Nissan|Model:Qashqai|Match:BMM,BEST-PRICE,1.2,9,0.56,4,1,0,0
29/12/2016,Make:Nissan|Model:Qashqai|Type:Price,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PRICE,2.5,10,3.57,97,6,0,0
29/12/2016,Make:Nissan|Model:Qashqai|Type:Automatic,xNew-Make:Nissan|Model:Qashqai|Match:BMM,AUTOMATIC,2.21282,7.66666,7.83,421,6,0,0
29/12/2016,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:BMM,CORE,2.9,8,10.46,5576,14,3,0
29/12/2016,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:BMM,NEW,2,7,14.67,604,11,0,0
29/12/2016,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FOR-SALE,4.39849,7.66666,4.69,266,6,0,0
29/12/2016,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:BMM,2016,1.63213,5.63636,11.03,1251,11,1,0
29/12/2016,Make:Nissan|Model:Qashqai|Type:Buy,xNew-Make:Nissan|Model:Qashqai|Match:BMM,BUY,2.40833,10,4.74,60,5,0,0
29/12/2016,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PCP,2,8,2.75,23,1,0,0
29/12/2016,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:BMM,OFFERS,1.3,10,7.36,19,5,1,0
29/12/2016,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:BMM,HEAD-TERMS,2.6,7,13.62,6289,20,4,0
29/12/2016,Make:Nissan|Model:Qashqai|Type:Cheap,xNew-Make:Nissan|Model:Qashqai|Match:BMM,CHEAP,1.9,9,1.02,29,1,0,0
29/12/2016,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:BMM,DEALS,1.5,9,17.06,82,8,1,0
29/12/2016,Make:Nissan|Model:Qashqai|Type:Sale,xNew-Make:Nissan|Model:Qashqai|Match:BMM,SALE,3.5,10,2.3,77,3,0,0
29/12/2016,Make:Nissan|Model:Qashqai|Type:2017,xNew-Make:Nissan|Model:Qashqai|Match:Exact,2017,2.4,7,0.55,14,1,0,0
29/12/2016,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,DEALS,3.12096,9.28571,10.89,62,7,1,0
29/12/2016,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:Exact,2016,2.3,6,1.94,120,2,1,0
29/12/2016,Make:Nissan|Model:Qashqai|Type:Reviews,xNew-Make:Nissan|Model:Qashqai|Match:Exact,REVIEWS,3.2,6,0.7,45,1,1,0
29/12/2016,Make:Nissan|Model:Qashqai|Type:Sale,xNew-Make:Nissan|Model:Qashqai|Match:Exact,SALE,1.3,9,1.36,3,2,0,0
29/12/2016,Make:Nissan|Model:Qashqai|Country:UK,xNew-Make:Nissan|Model:Qashqai|Match:Exact,UK,1.1,6,0.41,32,1,0,0
29/12/2016,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PCP,1.9,8,5.29,8,2,0,0
29/12/2016,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FINANCE,3.1,8,8.47,26,4,1,0
29/12/2016,Make:Nissan|Model:Qashqai|Type:New_Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,NEW-DEALS,2,9,1.33,4,1,0,0
29/12/2016,Make:Nissan|Model:Qashqai|Type:New_Price,xNew-Make:Nissan|Model:Qashqai|Match:Exact,NEW-PRICE,3,9,0.63,1,1,1,0
29/12/2016,Make:Nissan|Model:Qashqai|Type:Review,xNew-Make:Nissan|Model:Qashqai|Match:Exact,REVIEW,2.9,6,5.29,219,8,0,0
29/12/2016,Make:Nissan|Model:Qashqai|Type:Buy,xNew-Make:Nissan|Model:Qashqai|Match:Exact,BUY,1.66666,9.33333,9.28,9,3,1,0
29/12/2016,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:Exact,HEAD-TERMS,2.5,7,16.61,936,17,2,0
29/12/2016,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FOR-SALE,4.53259,8,20.01,583,25,2,0
29/12/2016,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CORE,2.7,7,90.75,4371,69,7,1
29/12/2016,Make:Nissan|Model:Qashqai|Type:Automatic,xNew-Make:Nissan|Model:Qashqai|Match:Exact,AUTOMATIC,3.9,8,0.76,43,1,0,0
29/12/2016,Make:Nissan|Model:Qashqai|Type:Price,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PRICE,2.8,7,2.9,16,3,0,0
29/12/2016,Make:Nissan|Model:Qashqai|Type:Finance_Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FINANCE-DEALS,1.3,8,1.64,3,1,0,0
30/01/2016,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:BMM,OFFERS,1.61428,9.57142,10.75,70,7,3,0
30/01/2016,Make:Nissan|Model:Qashqai|Type:Buy,xNew-Make:Nissan|Model:Qashqai|Match:BMM,BUY,1.5,10,8.57,70,4,0,0
30/01/2016,Make:Nissan|Model:Qashqai|Type:Dealers,xNew-Make:Nissan|Model:Qashqai|Match:BMM,DEALER,2.1,8,1.05,22,1,0,0
30/01/2016,Make:Nissan|Model:Qashqai|Type:Discount,xNew-Make:Nissan|Model:Qashqai|Match:BMM,DISCOUNT,1,10,1.41,2,1,0,0
30/01/2016,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:BMM,HEAD-TERMS,1.7,7,110.53,11491,126,15,0
30/01/2016,Make:Nissan|Model:Qashqai|Type:Cheap,xNew-Make:Nissan|Model:Qashqai|Match:BMM,CHEAP,2,9,0.46,46,1,0,0
30/01/2016,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PCP,1.9,8,9.21,37,5,0,0
30/01/2016,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:Exact,OFFERS,1.48837,10,6.75,43,7,1,0
30/01/2016,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:Exact,NEW,2.15846,7.6,3.5,65,5,1,0
30/01/2016,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PCP,1.7,8,3.02,40,2,2,1
30/01/2016,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CORE,2.25319,7,146.74,5939,172,29,1
30/01/2016,Make:Nissan|Model:Qashqai|Type:Price,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PRICE,1.7,7,0.6,16,1,0,0
30/01/2016,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:Exact,2016,1.38167,6,19.28,262,22,5,0
30/01/2016,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:Exact,HEAD-TERMS,1.5,7,39.31,1570,65,8,0
30/01/2016,Make:Nissan|Model:Qashqai|Type:Review,xNew-Make:Nissan|Model:Qashqai|Match:Exact,REVIEW,1.93783,6,6.03,296,6,0,0
30/01/2016,Make:Nissan|Model:Qashqai|Type:Cheap,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CHEAP,3.9,8,0.63,6,1,0,0
30/01/2016,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,DEALS,1.63636,9,12.56,88,8,0,0
30/03/2016,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FINANCE,2.5,8,7.2,41,4,2,0
30/03/2016,Make:Nissan|Model:Qashqai|Type:Buy,xNew-Make:Nissan|Model:Qashqai|Match:BMM,BUY,2,10,4.63,41,4,0,0
30/03/2016,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FOR-SALE,3.8,7,1.63,57,2,0,0
30/03/2016,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:BMM,HEAD-TERMS,1.9,7,88.44,10403,74,11,0
30/03/2016,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:BMM,OFFERS,2.6,10,5.13,46,3,0,0
30/03/2016,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PCP,3,8,3.69,13,3,1,0
30/03/2016,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:BMM,2016,2,4,0.51,1,1,0,0
30/03/2016,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FOR-SALE,4.0851,8,6.97,282,9,1,0
30/03/2016,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:Exact,HEAD-TERMS,1.9,7,24.53,1703,27,6,0
30/03/2016,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,DEALS,3.4,9,6.25,56,7,2,0
30/03/2016,Make:Nissan|Model:Qashqai|Type:Review,xNew-Make:Nissan|Model:Qashqai|Match:Exact,REVIEW,2.19698,6,6.8,166,5,1,0
30/03/2016,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:Exact,NEW,2.74615,7.8,6.4,52,5,1,0
30/03/2016,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:Exact,2016,2.00392,6,61.33,841,57,8,0
30/03/2016,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:Exact,OFFERS,2.3,10,4.37,25,3,2,0
30/03/2016,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PCP,2.9,8,1.12,10,1,0,0
30/03/2016,Make:Nissan|Model:Qashqai|Type:Car,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CAR,2,8,2.7,20,5,0,0
30/03/2016,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CORE,4,7,9.59,2978,13,1,0
30/04/2016,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:BMM,CORE,2.9,8,43.06,6967,42,3,0
30/04/2016,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PCP,1.6,8,7.1,56,3,2,0
30/04/2016,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:BMM,OFFERS,1.7,10,6.83,20,5,1,0
30/04/2016,Make:Nissan|Model:Qashqai|Type:Buy,xNew-Make:Nissan|Model:Qashqai|Match:BMM,BUY,1.5,10,8.49,68,4,1,0
30/04/2016,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:BMM,HEAD-TERMS,2.4,7,18.67,1952,23,4,0
30/04/2016,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:BMM,NEW,2.5,8,7.35,165,7,0,0
30/04/2016,Make:Nissan|Model:Qashqai|Type:Price,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PRICE,2,10,2.28,25,3,0,0
30/04/2016,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:BMM,DEALS,1.6,9,1.84,51,1,0,0
30/04/2016,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FOR-SALE,3.8,7,2.13,65,3,0,0
30/04/2016,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FOR-SALE,4.4,8,5.6,297,8,0,0
30/04/2016,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:Exact,2016,2.25899,6,39.14,917,43,5,0
30/04/2016,Make:Nissan|Model:Qashqai|Type:Review,xNew-Make:Nissan|Model:Qashqai|Match:Exact,REVIEW,2.2,6,0.72,58,1,0,0
30/04/2016,Make:Nissan|Model:Qashqai|Type:Price,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PRICE,2.4,7,7.24,28,5,2,0
30/04/2016,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:Exact,NEW,2.18064,7.4,6.78,62,5,1,0
30/04/2016,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CORE,3.3,7,77.5,4523,92,12,0
30/04/2016,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:Exact,HEAD-TERMS,2.6,7,10.82,1083,18,3,0
